# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.78,4.48,0.024972196734751442,0,3.0,0.06985288384474916,180.0,0.0,0.07917755352649157
 0.08974793158001289,1.7920820356867682,4.48000526592,0.024972196734751442,0.2692437947400387,3.0,0.06985288384474916,-179.99289397834343,1.2946462927169198,0.5668983229509191
 0.12735069380991543,1.8043272875553176,4.48002100736,0.07365447345161058,0.38205208142974634,3.000000000000001,0.0665832855121758,-179.97157703549698,1.6136628150964165,1.2190523214192666
 0.15649177103833722,1.816734472818015,4.48004713984,0.12067834616696778,0.4694753131150118,3.0000000000000018,0.06351493506110356,-179.936052537653,1.8320980853318014,2.004750582085764
 0.18129607515266893,1.8293023086872278,4.48008357888,0.16612226424282261,0.5438882254580069,2.999999999999998,0.06063241216552016,-179.88632609454157,1.9918524723786755,2.8977595405276713
 0.2033546811560757,1.8420295123753228,4.48013024,0.21005975314793546,0.6100640434682271,2.9999999999999973,0.05792169755882081,-179.82240555854446,2.111748226438367,3.8808695595567593
 0.22348020557543558,1.854914801094667,4.4801870387200005,0.25255979364666076,0.6704406167263067,3.0,0.05537002593106516,-179.74430102345525,2.202488065809422,4.941653622775847
 0.24215334772858677,1.8679568920576273,4.48025389056,0.2936871663901391,0.7264600431857603,3.0,0.05296575742946995,-179.65202482288552,2.2709445683675655,6.070588320902228
 0.259685963834681,1.881154502476571,4.480330711040001,0.33350276570554754,0.779057891504043,3.0,0.0506982628947596,-179.545591528317,2.321874369708842,7.260077230565299
 0.27629371850272133,1.8945063495638652,4.48041741568,0.3720638856076827,0.828881155508164,3.0,0.04855782306351641,-179.42501794680075,2.3587407077499414,8.503884153943929
 0.29213293103894505,1.9080111505318766,4.48051392,0.4094244809955768,0.8763987931168351,2.9999999999999964,0.046535538139816375,-179.290323118303,2.384158300735999,9.796777284457706
 0.3073210690647467,1.9216676225929725,4.48062013952,0.44563540634251586,0.9219632071942401,3.0,0.04462324862517494,-179.14152831269863,2.4001554485107266,11.134292267271343
 0.32194896658861005,1.9354744829595198,4.48073598976,0.48074463428467307,0.96584689976583,2.999999999999996,0.042813464388824975,-178.97865702641224,2.408338701626628,12.51256707368559
 0.33608851498521125,1.9494304488438856,4.48086138624,0.5147974559117304,1.0082655449556337,3.000000000000004,0.04109930046172361,-178.80173497870814,2.4100016568826934,13.92822267086802
 0.3497977207892705,1.963534237458437,4.48099624448,0.5478366646140591,1.0493931623678114,2.999999999999996,0.03947442198594531,-178.61079010762845,2.406199780187522,15.378274200870456
 0.3631241538707459,1.9777845660155409,4.4811404800000005,0.579902724965389,1.0893724616122376,2.9999999999999916,0.03793299181149751,-178.40585256558197,2.3978035921116807,16.860063231161966
 0.37610737036279146,1.9921801517275641,4.481294008320001,0.6110339281071794,1.128322111088374,2.9999999999999956,0.03646962702704416,-178.1869547145822,2.385537513162186,18.37120500366685
 0.3887806595345325,2.0067197118068743,4.48145674496,0.6412665348415197,1.1663419786035971,2.999999999999991,0.03507935679382492,-177.9541311211374,2.37000889556507,19.909546637001718
 0.40117233147180065,2.021401963465838,4.481628605440001,0.6706349075637693,1.2035169944154014,2.9999999999999867,0.03375758626841286,-177.70741855079194,2.351730141383935,21.47313350536398
 0.4133066847745532,2.036225623916822,4.481809505280001,0.6991716319720541,1.239920054323659,3.0000000000000044,0.032500064193009486,-177.44685596232068,2.331135854017216,23.06018183913757
 0.42520474623208454,2.051189410372194,4.4819993600000005,0.7269076296290058,1.2756142386962532,3.0000000000000093,0.03130285276723744,-177.17248450157678,2.308596305635479,24.66905613926785
 0.4368848447715451,2.0662920400443205,4.48219808512,0.7538722619666628,1.310654534314635,3.000000000000005,0.0301623009833078,-176.88434749499464,2.284428167809288,26.29825037154818
 0.44836306282720245,2.081532230145569,4.4824055961600004,0.7800934266092636,1.345089188481607,2.999999999999995,0.02907502034037149,-176.58249044274774,2.258903146325402,27.9463721676112
 0.4596535956123351,2.096908697888306,4.48262180864,0.8055976466412899,1.3789607868370048,2.999999999999995,0.02803786341141867,-176.2669610115638,2.232254998583704,29.61212944599735
 0.47076904021304217,2.1124201604848993,4.482846638080001,0.8304101534126984,1.4123071206391262,3.000000000000015,0.02704790335933953,-175.93780902719786,2.2046852825308343,31.294319001421822
 0.4817206305198479,2.128065335147715,4.48308,0.8545549633824204,1.4451618915595434,2.999999999999995,0.026102416891632767,-175.5950864665638,2.1763681138801387,32.991816709724574
 0.4925184298702481,2.1438429390891205,4.4833218099200005,0.878054949588707,1.477555289610744,3.00000000000001,0.025198867276320955,-175.23884744952701,2.147454109983035,34.70356907088589
 0.5031714903210062,2.1597516895214834,4.48357198336,0.9009319080375852,1.5095144709630182,2.99999999999999,0.0243348888172494,-174.8691482303578,2.1180737060935337,36.42858586827461
 0.5136879853311183,2.1757903036571697,4.483830435840001,0.9232066195987675,1.5410639559933543,2.9999999999999893,0.02350827601589661,-174.48604718884866,2.088339928372015,38.165933766228385
 0.5240753210683193,2.191957498708547,4.48409708288,0.9448989075681701,1.5722259632049576,3.0,0.0227169675090615,-174.08960482109507,2.0583507588024355,39.91473070106271
 0.5343402303876634,2.2082519918879826,4.4843718400000006,0.9660276914546801,1.6030206911629898,3.0,0.02195903814475516,-173.67988372994262,2.0281911219373265,41.67414094729968
