# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.78,4.48,0.02509603806785179,0,0.75,0.07032445136795869,180.0,0.0,0.03959592631796884
 0.17946345286897916,1.7920776729348116,4.480005290123666,0.02509603806785179,0.13459758965173435,0.7499999999999999,0.07032445136795869,-179.99289397834343,0.6517357332023354,0.28367063170145684
 0.25461026210543364,1.8043098832079396,4.4800211039157976,0.07407189888338847,0.1909576965790752,0.7499999999999998,0.0671722107339458,-179.97157703549698,0.8138737699208716,0.6103146114056365
 0.3128171232555346,1.8166954180224246,4.480047356508105,0.12144493640288188,0.23461284244165095,0.7500000000000004,0.06420557459292099,-179.936052537653,0.9257354159884469,1.0041624930240625
 0.3623374384006326,1.8292330645813062,4.48008396303229,0.16728764594360815,0.27175307880047445,0.7500000000000003,0.0614109201839055,-179.88632609454157,1.008234840311353,1.4521442098498165
 0.4063554743254005,1.8419216100876248,4.480130838620061,0.21166816336503588,0.3047666057440504,0.750000000000001,0.058775811146647525,-179.82240555854446,1.0707474530608037,1.9456844369920725
 0.446497921684416,1.8547598417444204,4.480187898403123,0.2546505866343291,0.33487344126331203,0.75,0.05628887838798363,-179.74430102345525,1.1185982613410645,2.4785876714813666
 0.48372726871597677,1.8677465467547334,4.480255057513182,0.29629526949469615,0.36279545153698256,0.7499999999999986,0.05393971402561897,-179.65202482288552,1.1552053901406545,3.046102045398223
 0.5186680858594168,1.8808805123216037,4.480332231081945,0.3366590897947171,0.3890010643945626,0.7500000000000004,0.05171877817313579,-179.545591528317,1.182935270056885,3.6444331635813745
 0.5517524027076827,1.8941605256480714,4.480419334241116,0.375795695080268,0.41381430203076197,0.7499999999999991,0.04961731543452217,-179.42501794680075,1.203512314941109,4.2704622093224085
 0.5832934448467992,1.9075853739371769,4.4805162821224025,0.41375572772077124,0.4374700836350994,0.7500000000000009,0.047627280160206585,-179.290323118303,1.218240147371824,4.921569101220706
 0.613526649449672,1.92115384439196,4.480622989857509,0.4505870313516974,0.460144987087254,0.7500000000000009,0.045741270535471196,-179.14152831269863,1.2281317437450394,5.595514824066962
 0.6426341205952868,1.934864724215461,4.480739372578143,0.48633484064576976,0.48197559044646515,0.750000000000001,0.04395246831123876,-178.97865702641224,1.2339910892792467,6.290359476410564
 0.6707600247455298,1.94871680061072,4.480865345416009,0.5210419557450918,0.5030700185591473,0.749999999999999,0.04225458681782678,-178.80173497870814,1.2364670678616891,7.0044030785814195
 0.6980207161902553,1.9627088607807772,4.481000823502814,0.5547489029636338,0.5235155371426915,0.75,0.04064182194891399,-178.61079010762845,1.2360904864778997,7.7361415336414865
 0.7245116407881683,1.9768396919286726,4.481145721970263,0.5874940828371175,0.5433837305911262,0.7499999999999979,0.03910881015289961,-178.40585256558197,1.2333003774232276,8.484233047051077
 0.750312187494725,1.9911080812574464,4.481299955950062,0.6193139068280393,0.5627341406210437,0.7499999999999989,0.037650589699964467,-178.1869547145822,1.2284631951324247,9.2474719862111
 0.7754891865483008,2.005512815970139,4.4814634405739175,0.6502429235292412,0.5816168899112256,0.7500000000000033,0.036262564930554186,-177.9541311211374,1.2218871642905569,10.024768170198458
 0.8000994883684357,2.02005268326979,4.481636090973535,0.6803139354325806,0.6000746162763267,0.7499999999999978,0.0349404769115743,-177.70741855079194,1.2138332097356792,10.815130211141415
 0.8241919018100081,2.03472647035944,4.481817822280621,0.7095581069706435,0.618143926357506,0.7499999999999989,0.03368037290912302,-177.44685596232068,1.2045234301356318,11.617651937173902
 0.8478086758558874,2.049532964442129,4.4820085496268804,0.7380050646531241,0.6358565068919154,0.7499999999999977,0.032478582254269056,-177.17248450157678,1.1941477600508046,12.431501198722232
 0.8709866494550653,2.0644709527208964,4.4822081881440194,0.7656829899090991,0.6532399870912988,0.7499999999999976,0.03133169276724137,-176.88434749499464,1.1828692787468458,13.255910545674107
 0.8937581558866178,2.0795392223987834,4.482416652963744,0.7926187052977687,0.6703186169149632,0.7500000000000012,0.03023652902419135,-176.58249044274774,1.1708284846818404,14.090169392386771
 0.9161517426773075,2.09473656067883,4.482633859217761,0.8188377545865032,0.6871138070079804,0.7499999999999976,0.02919013427801708,-176.2669610115638,1.158146774149573,14.933617380036212
 0.9381927509601347,2.110061754764076,4.482859722037775,0.8443644772282636,0.7036445632201008,0.7500000000000012,0.028189752474279524,-175.93780902719786,1.1449292964451212,15.785638712642593
 0.959903786343174,2.1255135918575614,4.483094156555493,0.8692220776944619,0.7199278397573803,0.7499999999999987,0.027232812537613407,-175.5950864665638,1.1312673129771442,16.645657292386396
 0.9813051050642873,2.1410908591623268,4.48333707790262,0.8934326900182632,0.7359788287982152,0.7499999999999974,0.02631691399116679,-175.23884744952701,1.1172401674022505,17.513132516867977
 1.0024149332925112,2.1567923438814116,4.483588401210862,0.9170174380417968,0.7518111999693831,0.749999999999996,0.025439814441039186,-174.8691482303578,1.1029169298942483,18.387555628651995
 1.0232497331564034,2.172616833217857,4.4838480416119255,0.939996491542642,0.7674372998673021,0.7499999999999947,0.02459941599859217,-174.48604718884866,1.088357789503911,19.268446529163096
 1.0438244259399432,2.1885631143747024,4.484115914237516,0.9623891187002573,0.7828683194549569,0.75,0.0237937564349886,-174.08960482109507,1.0736152310779645,20.155350985283608
